julian_day,temperature
2458116,1360.6129 
2458117,1360.5973 
2458118,1360.5594 
2458119,1360.5502 
2458120,1360.5453 
2458121,1360.5673 
2458122,1360.5847 
2458123,1360.5711 
2458124,1360.5699 
2458125,1360.5735 
2458126,1360.5680 
2458127,1360.5724 
2458128,1360.5643 
2458129,1360.5807 
2458130,1360.5870 
2458131,1360.5858 
2458132,1360.5852 
2458133,1360.5948 
2458134,1360.6092 
2458135,1360.5965 
2458136,1360.6065 
2458137,1360.6084 
2458138,1360.6016 
2458139,1360.5895 
2458140,1360.5632 
2458141,1360.5569 
2458142,1360.5525 
2458143,1360.5290 
2458144,1360.5151 
2458145,1360.5021 
2458146,1360.5091 
2458147,1360.5090 
2458148,1360.5104 
2458149,1360.5356 
2458150,1360.5497 
2458151,1360.5500 
2458152,1360.5574 
2458153,1360.5496 
2458154,1360.5518 
2458155,1360.6076 
2458156,1360.5539 
2458157,1360.4950 
2458158,1360.4175 
2458159,1360.3757 
2458160,1360.3430 
2458161,1360.3636 
2458162,1360.4188 
2458163,1360.5292 
2458164,1360.5967 
2458165,1360.6281 
2458166,1360.5962 
2458167,1360.5278 
2458168,1360.5103 
2458169,1360.4902 
2458170,1360.5112 
2458171,1360.4988 
2458172,1360.5015 
2458173,1360.4952 
2458174,1360.4999 
2458175,1360.4996 
2458176,1360.4994 
2458177,1360.5093 
2458178,1360.5205 
2458179,1360.5199 
2458180,1360.5129 
2458181,1360.5264 
2458182,1360.5360 
2458183,1360.5511 
2458184,1360.5625 
2458185,1360.5618 
2458186,1360.5657 
2458187,1360.5565 
2458188,1360.5701 
2458189,1360.5623 
2458190,1360.5627 
2458191,1360.5641 
2458192,1360.5495 
2458193,1360.5162 
2458194,1360.4931 
2458195,1360.4961 
2458196,1360.5049 
2458197,1360.5160 
2458198,1360.5080 
2458199,1360.5038 
2458200,1360.4984 
2458201,1360.5029 
2458202,1360.4994 
2458203,1360.5015 
2458204,1360.4934 
2458205,1360.4904 
2458206,1360.4822 
2458207,1360.4873 
2458208,1360.5141 
2458209,1360.5458 
2458210,1360.5379 
2458211,1360.5525 
2458212,1360.5446 
2458213,1360.5430 
2458214,1360.5461 
2458215,1360.5514 
2458216,1360.5531 
2458217,1360.5433 
2458218,1360.5463 
2458219,1360.5296 
2458220,1360.5104 
2458221,1360.5242 
2458222,1360.5153 
2458223,1360.5254 
2458224,1360.5241 
2458225,1360.5370 
2458226,1360.5204 
2458227,1360.5170 
2458228,1360.5739 
2458229,1360.6237 
2458230,1360.6033 
2458231,1360.5532 
2458232,1360.5477 
2458233,1360.5580 
2458234,1360.5543 
2458235,1360.5614 
2458236,1360.5817 
2458237,1360.5942 
2458238,1360.5931 
2458239,1360.5603 
2458240,1360.5100 
2458241,1360.4972 
2458242,1360.5060 
2458243,1360.5183 
2458244,1360.5354 
2458245,1360.5376 
2458246,1360.5270 
2458247,1360.5895 
2458248,1360.6093 
2458249,1360.6030 
2458250,1360.5979 
2458251,1360.5864 
2458252,1360.5747 
2458253,1360.5717 
2458254,1360.5479 
2458255,1360.5594 
2458256,1360.5774 
2458257,1360.5574 
2458258,1360.5443 
2458259,1360.5268 
2458260,1360.5443 
2458261,1360.5545 
2458262,1360.5305 
2458263,1360.6315 
2458264,1360.6957 
2458265,1360.7143 
2458266,1360.6865 
2458267,1360.6059 
2458268,1360.6047 
2458269,1360.6180 
2458270,1360.6120 
2458271,1360.6353 
2458272,1360.6859 
2458273,1360.6850 
2458274,1360.6556 
2458275,1360.5840 
2458276,1360.5431 
2458277,1360.5548 
2458278,1360.5344 
2458279,1360.5285 
2458280,1360.5348 
2458281,1360.5444 
2458282,1360.6129 
2458283,1360.6377 
2458284,1360.6306 
2458285,1360.6236 
2458286,1360.5929 
2458287,1360.5730 
2458288,1360.5824 
2458289,1360.6025 
2458290,1360.5138 
2458291,1360.5516 
2458292,1360.5928 
2458293,1360.6304 
2458294,1360.6209 
2458295,1360.6176 
2458296,1360.6494 
2458297,1360.6596 
2458298,1360.6256 
2458299,1360.6011 
2458300,1360.5788 
2458301,1360.5273 
2458302,1360.5078 
2458303,1360.5076 
2458304,1360.5068 
2458305,1360.5026 
2458306,1360.5044 
2458307,1360.5159 
2458308,1360.5757 
2458309,1360.6663 
2458310,1360.6968 
2458311,1360.7000 
2458312,1360.6724 
2458313,1360.6594 
2458314,1360.6519 
2458315,1360.6534 
2458316,1360.6788 
2458317,1360.7075 
2458318,1360.7212 
2458319,1360.7067 
2458320,1360.6375 
2458321,1360.5943 
2458322,1360.5770 
2458323,1360.5657 
2458324,1360.5564 
2458325,1360.5532 
2458326,1360.5485 
2458327,1360.5362 
2458328,1360.5129 
2458329,1360.5217 
2458330,1360.5348 
2458331,1360.5455 
2458332,1360.5411 
2458333,1360.5368 
2458334,1360.5304 
2458335,1360.5791 
2458336,1360.6117 
2458337,1360.6291 
2458338,1360.6284 
2458339,1360.6256 
2458340,1360.6090 
2458341,1360.5931 
2458342,1360.5835 
2458343,1360.5960 
2458344,1360.6209 
2458345,1360.6241 
2458346,1360.6020 
2458347,1360.5524 
2458348,1360.5223 
2458349,1360.5448 
2458350,1360.5539 
2458351,1360.5630 
2458352,1360.5583 
2458353,1360.5482 
2458354,1360.5352 
2458355,1360.5134 
2458356,1360.4682 
2458357,1360.5425 
2458358,1360.5678 
2458359,1360.5461 
2458360,1360.5075 
2458361,1360.5099 
2458362,1360.5365 
2458363,1360.5647 
2458364,1360.5820 
2458365,1360.5813 
2458366,1360.5716 
2458367,1360.5551 
2458368,1360.5578 
2458369,1360.5580 
2458370,1360.5576 
2458371,1360.5648 
2458372,1360.5832 
2458373,1360.5644 
2458374,1360.5542 
2458375,1360.5678 
2458376,1360.5784 
2458377,1360.5747 
2458378,1360.5753 
2458379,1360.5643 
2458380,1360.5533 
2458381,1360.5223 
2458382,1360.5305 
2458383,1360.5164 
2458384,1360.5197 
2458385,1360.5191 
2458386,1360.4944 
2458387,1360.5008 
2458388,1360.5091 
2458389,1360.5174 
2458390,1360.5345 
2458391,1360.5596 
2458392,1360.5165 
2458393,1360.5198 
2458394,1360.5386 
2458395,1360.5595 
2458396,1360.5462 
2458397,1360.5413 
2458398,1360.5452 
2458399,1360.5480 
2458400,1360.5385 
2458401,1360.5372 
2458402,1360.5257 
2458403,1360.5571 
2458404,1360.5981 
2458405,1360.5992 
2458406,1360.5892 
2458407,1360.5788 
2458408,1360.5512 
2458409,1360.5459 
2458410,1360.5332 
2458411,1360.5347 
2458412,1360.5336 
2458413,1360.5353 
2458414,1360.5191 
2458415,1360.5057 
2458416,1360.5152 
2458417,1360.5159 
2458418,1360.5273 
2458419,1360.5358 
2458420,1360.5404 
2458421,1360.5209 
2458422,1360.5175 
2458423,1360.5420 
2458424,1360.5371 
2458425,1360.5317 
2458426,1360.5242 
2458427,1360.5154 
2458428,1360.5132 
2458429,1360.5153 
2458430,1360.5089 
2458431,1360.5267 
2458432,1360.5199 
2458433,1360.5244 
2458434,1360.5164 
2458435,1360.5085 
2458436,1360.4957 
2458437,1360.5007 
2458438,1360.4991 
2458439,1360.5173 
2458440,1360.5071 
2458441,1360.5180 
2458442,1360.5162 
2458443,1360.5002 
2458444,1360.5094 
2458445,1360.5197 
2458446,1360.5171 
2458447,1360.5126 
2458448,1360.5184 
2458449,1360.5029 
2458450,1360.5107 
2458451,1360.5080 
2458452,1360.5151 
2458453,1360.4992 
2458454,1360.4936 
2458455,1360.4849 
2458456,1360.4921 
2458457,1360.4882 
2458458,1360.4975 
2458459,1360.5160 
2458460,1360.5380 
2458461,1360.5552 
2458462,1360.5188 
2458463,1360.5211 
2458464,1360.5168 
2458465,1360.5308 
2458466,1360.5265 
2458467,1360.5210 
2458468,1360.5305 
2458469,1360.5215 
2458470,1360.5096 
2458471,1360.5138 
2458472,1360.5112 
2458473,1360.5099 
2458474,1360.5077 
2458475,1360.4999 
2458476,1360.5015 
2458477,1360.5173 
2458478,1360.5266 
2458479,1360.5416 
2458480,1360.5355 
2458481,1360.5237 
2458482,1360.5246 
2458483,1360.5193 
2458484,1360.5301 
2458485,1360.5248 
2458486,1360.4949 
2458487,1360.4968 
2458488,1360.5185 
2458489,1360.5414 
2458490,1360.5183 
2458491,1360.5027 
2458492,1360.5171 
2458493,1360.4999 
2458494,1360.4963 
2458495,1360.4857 
2458496,1360.4854 
2458497,1360.4853 
2458498,1360.4905 
2458499,1360.4847 
2458500,1360.4932 
2458501,1360.4901 
2458502,1360.4869 
2458503,1360.4842 
2458504,1360.4923 
2458505,1360.5058 
2458506,1360.5079 
2458507,1360.5059 
2458508,1360.5384 
2458509,1360.5264 
2458510,1360.5010 
2458511,1360.5493 
2458512,1360.5922 
2458513,1360.5798 
2458514,1360.5488 
2458515,1360.5063 
2458516,1360.5028 
2458517,1360.5097 
2458518,1360.5070 
2458519,1360.5018 
2458520,1360.5104 
2458521,1360.5016 
2458522,1360.5023 
2458523,1360.5098 
2458524,1360.5178 
2458525,1360.5175 
2458526,1360.5079 
2458527,1360.5005 
2458528,1360.5110 
2458529,1360.5455 
2458530,1360.5703 
2458531,1360.5846 
2458532,1360.5826 
2458533,1360.5807 
2458534,1360.5761 
2458535,1360.5705 
2458536,1360.5870 
2458537,1360.5820 
2458538,1360.5682 
2458539,1360.5577 
2458540,1360.5245 
2458541,1360.5035 
2458542,1360.4902 
2458543,1360.4832 
2458544,1360.4776 
2458545,1360.5024 
2458546,1360.5072 
2458547,1360.5236 
2458548,1360.5273 
2458549,1360.4725 
2458550,1360.5131 
2458551,1360.5161 
2458552,1360.5165 
2458553,1360.5068 
2458554,1360.5211 
2458555,1360.5113 
2458556,1360.5155 
2458557,1360.5359 
2458558,1360.5446 
2458559,1360.5392 
2458560,1360.5444 
2458561,1360.5243 
2458562,1360.5063 
2458563,1360.5034 
2458564,1360.4860 
2458565,1360.5158 
2458566,1360.5877 
2458567,1360.5486 
2458568,1360.4966 
2458569,1360.4705 
2458570,1360.4699 
2458571,1360.4758 
2458572,1360.4733 
2458573,1360.4960 
2458574,1360.5031 
2458575,1360.5057 
2458576,1360.4995 
2458577,1360.5120 
2458578,1360.5328 
2458579,1360.5357 
2458580,1360.5392 
2458581,1360.5395 
2458582,1360.6307 
2458583,1360.5508 
2458584,1360.4495 
2458585,1360.3554 
2458586,1360.2675 
2458587,1360.2197 
2458588,1360.2418 
2458589,1360.2885 
2458590,1360.3750 
2458591,1360.4747 
2458592,1360.5146 
2458593,1360.5362 
2458594,1360.5077 
2458595,1360.4863 
2458596,1360.4882 
2458597,1360.4779 
2458598,1360.4739 
2458599,1360.4777 
2458600,1360.4751 
2458601,1360.4861 
2458602,1360.4819 
2458603,1360.4815 
2458604,1360.4777 
2458605,1360.4838 
2458606,1360.4870 
2458607,1360.4945 
2458608,1360.5126 
2458609,1360.5168 
2458610,1360.4988 
2458611,1360.5363 
2458612,1360.4859 
2458613,1360.4393 
2458614,1360.4147 
2458615,1360.4188 
2458616,1360.4460 
2458617,1360.4723 
2458618,1360.5155 
2458619,1360.5440 
2458620,1360.5108 
2458621,1360.5090 
2458622,1360.4995 
2458623,1360.4766 
2458624,1360.4697 
2458625,1360.4733 
2458626,1360.4722 
2458627,1360.4797 
2458628,1360.4831 
2458629,1360.4792 
2458630,1360.4783 
2458631,1360.4863 
2458632,1360.4875 
2458633,1360.4895 
2458634,1360.4862 
2458635,1360.5201 
2458636,1360.5586 
2458637,1360.5874 
2458638,1360.6349 
2458639,1360.6479 
2458640,1360.6451 
2458641,1360.6381 
2458642,1360.6388 
2458643,1360.6304 
2458644,1360.6213 
2458645,1360.6181 
2458646,1360.5886 
2458647,1360.5401 
2458648,1360.4966 
2458649,1360.4870 
2458650,1360.4757 
2458651,1360.4765 
2458652,1360.4694 
2458653,1360.4663 
2458654,1360.4760 
2458655,1360.4752 
2458656,1360.4797 
2458657,1360.4806 
2458658,1360.4798 
2458659,1360.4869 
2458660,1360.4958 
2458661,1360.4958 
2458662,1360.5078 
2458663,1360.5359 
2458664,1360.5555 
2458665,1360.5678 
2458666,1360.5952 
2458667,1360.5879 
2458668,1360.5823 
2458669,1360.5939 
2458670,1360.5837 
2458671,1360.5653 
2458672,1360.5624 
2458673,1360.5377 
2458674,1360.5170 
2458675,1360.5039 
2458676,1360.4964 
2458677,1360.4922 
2458678,1360.4910 
2458679,1360.4972 
2458680,1360.4915 
2458681,1360.4895 
2458682,1360.4813 
2458683,1360.4753 
2458684,1360.4736 
2458685,1360.4804 
2458686,1360.4839 
2458687,1360.4876 
2458688,1360.5072 
2458689,1360.5359 
2458690,1360.5388 
2458691,1360.5294 
2458692,1360.5381 
2458693,1360.5576 
2458694,1360.5495 
2458695,1360.5551 
2458696,1360.5554 
2458697,1360.5574 
2458698,1360.5400 
2458699,1360.5332 
2458700,1360.5213 
2458701,1360.5160 
2458702,1360.5115 
2458703,1360.4998 
2458704,1360.5074 
2458705,1360.5015 
2458706,1360.4978 
2458707,1360.4980 
2458708,1360.4888 
2458709,1360.4845 
2458710,1360.4903 
2458711,1360.4938 
2458712,1360.4943 
2458713,1360.5067 
2458714,1360.5023 
2458715,1360.5113 
2458716,1360.4997 
2458717,1360.5121 
2458718,1360.5182 
2458719,1360.5169 
2458720,1360.5179 
2458721,1360.5309 
2458722,1360.5298 
2458723,1360.5177 
2458724,1360.5162 
2458725,1360.5108 
2458726,1360.5129 
2458727,1360.5016 
2458728,1360.4804 
2458729,1360.4874 
2458730,1360.5116 
2458731,1360.5055 
2458732,1360.4996 
2458733,1360.5159 
2458734,1360.5137 
2458735,1360.5102 
2458736,1360.5055 
2458737,1360.5073 
2458738,1360.5049 
2458739,1360.4982 
2458740,1360.5030 
2458741,1360.5047 
2458742,1360.5124 
2458743,1360.5170 
2458744,1360.5121 
2458745,1360.5123 
2458746,1360.5157 
2458747,1360.5137 
2458748,1360.5295 
2458749,1360.5148 
2458750,1360.5173 
2458751,1360.5038 
2458752,1360.5054 
2458753,1360.5010 
2458754,1360.4859 
2458755,1360.4892 
2458756,1360.4861 
2458757,1360.4882 
2458758,1360.5042 
2458759,1360.5077 
2458760,1360.5129 
2458761,1360.5167 
2458762,1360.5135 
2458763,1360.5061 
2458764,1360.5106 
2458765,1360.5044 
2458766,1360.4901 
2458767,1360.4964 
2458768,1360.4925 
2458769,1360.4933 
2458770,1360.4929 
2458771,1360.5014 
2458772,1360.5032 
2458773,1360.5060 
2458774,1360.5102 
2458775,1360.5049 
2458776,1360.5158 
2458777,1360.5027 
2458778,1360.4920 
2458779,1360.4983 
2458780,1360.4940 
2458781,1360.4882 
2458782,1360.4881 
2458783,1360.4891 
2458784,1360.4845 
2458785,1360.4955 
2458786,1360.5002 
2458787,1360.4952 
2458788,1360.5009 
2458789,1360.5032 
2458790,1360.5135 
2458791,1360.5189 
2458792,1360.5066 
2458793,1360.4956 
2458794,1360.5052 
2458795,1360.4956 
2458796,1360.4945 
2458797,1360.4894 
2458798,1360.4880 
2458799,1360.4882 
2458800,1360.5072 
2458801,1360.5402 
2458802,1360.5435 
2458803,1360.5265 
2458804,1360.5305 
2458805,1360.5186 
2458806,1360.5157 
2458807,1360.5124 
2458808,1360.5028 
2458809,1360.5187 
2458810,1360.5039 
2458811,1360.5040 
2458812,1360.5043 
2458813,1360.4838 
2458814,1360.5013 
2458815,1360.4961 
2458816,1360.4898 
2458817,1360.4857 
2458818,1360.4895 
2458819,1360.4989 
2458820,1360.4885 
2458821,1360.4914 
2458822,1360.4888 
2458823,1360.4854 
2458824,1360.4831 
2458825,1360.4921 
2458826,1360.4854 
2458827,1360.4935 
2458828,1360.4949 
2458829,1360.5042 
2458830,1360.4907 
2458831,1360.4852 
2458832,1360.5103 
2458833,1360.5110 
2458834,1360.5059 
2458835,1360.5033 
2458836,1360.4961 
2458837,1360.4928 
2458838,1360.4874 
2458839,1360.5045 
2458840,1360.4947 
2458841,1360.5108 
2458842,1360.5069 
2458843,1360.4988 
2458844,1360.5126 
2458845,1360.5202 
2458846,1360.5126 
2458847,1360.5050 
2458848,1360.4964 
2458849,1360.4938 
2458850,1360.5140 
2458851,1360.5170 
2458852,1360.5157 
2458853,1360.5175 
2458854,1360.5201 
2458855,1360.5102 
2458856,1360.5471 
2458857,1360.5638 
2458858,1360.5841 
2458859,1360.5623 
2458860,1360.5425 
2458861,1360.5166 
2458862,1360.5265 
2458863,1360.5163 
2458864,1360.5094 
2458865,1360.5067 
2458866,1360.4962 
2458867,1360.4926 
2458868,1360.4919 
2458869,1360.4887 
2458870,1360.4816 
2458871,1360.4817 
2458872,1360.4744 
2458873,1360.4763 
2458874,1360.4892 
2458875,1360.4401 
2458876,1360.4772 
2458877,1360.4906 
2458878,1360.5289 
2458879,1360.5379 
2458880,1360.5407 
2458881,1360.5413 
2458882,1360.5135 
2458883,1360.5146 
2458884,1360.5092 
2458885,1360.4986 
2458886,1360.5096 
2458887,1360.5172 
2458888,1360.5103 
2458889,1360.5117 
2458890,1360.4988 
2458891,1360.5013 
2458892,1360.4982 
2458893,1360.4955 
2458894,1360.4814 
2458895,1360.4785 
2458896,1360.4804 
2458897,1360.4825 
2458898,1360.4732 
2458899,1360.4704 
2458900,1360.4662 
2458901,1360.4742 
2458902,1360.4801 
2458903,1360.4932 
2458904,1360.4818 
2458905,1360.4788 
2458906,1360.4709 
2458907,1360.4757 
2458908,1360.4714 
2458909,1360.4801 
2458910,1360.4893 
2458911,1360.4933 
2458912,1360.4857 
2458913,1360.4848 
2458914,1360.4812 
2458915,1360.4873 
2458916,1360.5126 
2458917,1360.4906 
2458918,1360.4998 
2458919,1360.5125 
2458920,1360.5021 
2458921,1360.4956 
2458922,1360.4962 
2458923,1360.4864 
2458924,1360.4842 
2458925,1360.4832 
2458926,1360.5040 
2458927,1360.5095 
2458928,1360.5072 
2458929,1360.5108 
2458930,1360.4886 
2458931,1360.5029 
2458932,1360.4917 
2458933,1360.5076 
2458934,1360.5007 
2458935,1360.4883 
2458936,1360.4794 
2458937,1360.4782 
2458938,1360.4836 
2458939,1360.5055 
2458940,1360.5102 
2458941,1360.4997 
2458942,1360.5013 
2458943,1360.5084 
2458944,1360.5179 
2458945,1360.5258 
2458946,1360.5310 
2458947,1360.5141 
2458948,1360.5125 
2458949,1360.5065 
2458950,1360.5030 
2458951,1360.4937 
2458952,1360.4888 
2458953,1360.4831 
2458954,1360.4857 
2458955,1360.4825 
2458956,1360.4785 
2458957,1360.4757 
2458958,1360.4839 
2458959,1360.4773 
2458960,1360.4741 
2458961,1360.4755 
2458962,1360.4775 
2458963,1360.4898 
2458964,1360.5015 
2458965,1360.4915 
2458966,1360.5025 
2458967,1360.5016 
2458968,1360.5137 
2458969,1360.5187 
2458970,1360.5388 
2458971,1360.5593 
2458972,1360.5338 
2458973,1360.5224 
2458974,1360.5071 
2458975,1360.5090 
2458976,1360.4983 
2458977,1360.4906 
2458978,1360.4952 
2458979,1360.4924 
2458980,1360.4860 
2458981,1360.4661 
2458982,1360.4737 
2458983,1360.4855 
2458984,1360.4808 
2458985,1360.4758 
2458986,1360.4769 
2458987,1360.5243 
2458988,1360.5544 
2458989,1360.5494 
2458990,1360.5498 
2458991,1360.5505 
2458992,1360.5625 
2458993,1360.5586 
2458994,1360.5492 
2458995,1360.5487 
2458996,1360.5521 
2458997,1360.5412 
2458998,1360.5345 
2458999,1360.5278 
2459000,1360.5564 
2459001,1360.5536 
2459002,1360.5514 
2459003,1360.5619 
2459004,1360.5838 
2459005,1360.6095 
2459006,1360.5942 
2459007,1360.5740 
2459008,1360.5625 
2459009,1360.5564 
2459010,1360.5578 
2459011,1360.5582 
2459012,1360.5258 
2459013,1360.5271 
2459014,1360.5220 
2459015,1360.5347 
2459016,1360.5200 
2459017,1360.4974 
2459018,1360.5098 
2459019,1360.5174 
2459020,1360.5232 
2459021,1360.5241 
2459022,1360.5147 
2459023,1360.5229 
2459024,1360.5103 
2459025,1360.5120 
2459026,1360.5077 
2459027,1360.5080 
2459028,1360.5213 
2459029,1360.5207 
2459030,1360.5151 
2459031,1360.5291 
2459032,1360.5371 
2459033,1360.5474 
2459034,1360.5605 
2459035,1360.5712 
2459036,1360.5554 
2459037,1360.5523 
2459038,1360.5589 
2459039,1360.5417 
2459040,1360.5443 
2459041,1360.5311 
2459042,1360.5182 
2459043,1360.5042 
2459044,1360.4888 
2459045,1360.5010 
2459046,1360.5037 
2459047,1360.5304 
2459048,1360.5147 
2459049,1360.5132 
2459050,1360.5159 
2459051,1360.5213 
2459052,1360.5159 
2459053,1360.5233 
2459054,1360.4986 
2459055,1360.4784 
2459056,1360.4576 
2459057,1360.4406 
2459058,1360.4429 
2459059,1360.4972 
2459060,1360.5580 
2459061,1360.6118 
2459062,1360.6402 
2459063,1360.6777 
2459064,1360.6711 
2459065,1360.6857 
2459066,1360.6997 
2459067,1360.6869 
2459068,1360.6551 
2459069,1360.6485 
2459070,1360.6439 
2459071,1360.6054 
2459072,1360.5906 
2459073,1360.5843 
2459074,1360.5944 
2459075,1360.6094 
2459076,1360.6150 
2459077,1360.5869 
2459078,1360.5681 
2459079,1360.5624 
2459080,1360.5461 
2459081,1360.5614 
2459082,1360.5800 
2459083,1360.5726 
2459084,1360.5493 
2459085,1360.5353 
2459086,1360.5366 
2459087,1360.5381 
2459088,1360.5517 
2459089,1360.5670 
2459090,1360.5956 
2459091,1360.5782 
2459092,1360.5790 
2459093,1360.5729 
2459094,1360.5806 
2459095,1360.5814 
2459096,1360.5836 
2459097,1360.5805 
2459098,1360.5677 
2459099,1360.5562 
2459100,1360.5456 
2459101,1360.5417 
2459102,1360.5301 
2459103,1360.5256 
2459104,1360.5135 
2459105,1360.5186 
2459106,1360.5192 
2459107,1360.5163 
2459108,1360.5264 
2459109,1360.5139 
2459110,1360.5010 
2459111,1360.5174 
2459112,1360.5229 
2459113,1360.5083 
2459114,1360.4977 
2459115,1360.5751 
2459116,1360.6097 
2459117,1360.6183 
2459118,1360.6260 
2459119,1360.6376 
2459120,1360.6227 
2459121,1360.6360 
2459122,1360.6327 
2459123,1360.6242 
2459124,1360.6352 
2459125,1360.6262 
2459126,1360.6101 
2459127,1360.5810 
2459128,1360.5450 
2459129,1360.5252 
2459130,1360.5199 
2459131,1360.5269 
2459132,1360.5326 
2459133,1360.5445 
2459134,1360.5556 
2459135,1360.5541 
2459136,1360.5579 
2459137,1360.5983 
2459138,1360.6052 
2459139,1360.5799 
2459140,1360.5603 
2459141,1360.5434 
2459142,1360.4920 
2459143,1360.5319 
2459144,1360.5716 
2459145,1360.5711 
2459146,1360.6052 
2459147,1360.6238 
2459148,1360.6060 
2459149,1360.5467 
2459150,1360.5264 
2459151,1360.5450 
2459152,1360.5209 
2459153,1360.6331 
2459154,1360.6348 
2459155,1360.5880 
2459156,1360.5789 
2459157,1360.6284 
2459158,1360.6204 
2459159,1360.5213 
2459160,1360.4254 
2459161,1360.4560 
2459162,1360.5008 
2459163,1360.5221 
2459164,1360.6411 
2459165,1360.7323 
2459166,1360.7612 
2459167,1360.7718 
2459168,1360.7343 
2459169,1360.6623 
2459170,1360.6625 
2459171,1360.7128 
2459172,1360.7392 
2459173,1360.7275 
2459174,1360.6836 
2459175,1360.6340 
2459176,1360.6079 
2459177,1360.6248 
2459178,1360.7242 
2459179,1360.6797 
2459180,1360.4815 
2459181,1360.3425 
2459182,1360.2499 
2459183,1360.1912 
2459184,1360.3382 
2459185,1360.5599 
2459186,1360.7245 
2459187,1360.8610 
2459188,1360.9236 
2459189,1360.8874 
2459190,1360.7683 
2459191,1360.6940 
2459192,1360.6757 
2459193,1360.6852 
2459194,1360.6745 
2459195,1360.6839 
2459196,1360.6954 
2459197,1360.6923 
2459198,1360.7022 
2459199,1360.7243 
2459200,1360.7138 
2459201,1360.7248 
2459202,1360.7026 
2459203,1360.6967 
2459204,1360.6929 
2459205,1360.7426 
2459206,1360.7686 
2459207,1360.7766 
2459208,1360.6982 
2459209,1360.5838 
2459210,1360.4827 
2459211,1360.4843 
2459212,1360.5174 
2459213,1360.6007 
